# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.036527812	-0.0311292	0.9863737	0	0	-0.014999987	0.036527812	-0.0311292	0.9863737	-1.7798886e-13	2.1627457e-15	1.9317225e-18	-1.7571947e-13	0.07305072	-0.062254224	0.97274745	4.900937e-06	-4.176622e-06	1
0	0.03777237	-0.032183263	0.9854701	0	0	-0.019999987	0.03777237	-0.032183263	0.9854701	-1.7798519e-13	2.1589826e-15	2.0100871e-18	-1.7568469e-13	0.07553967	-0.06436221	0.97094023	5.0679446e-06	-4.31807e-06	1
0	0.039102152	-0.033309337	0.9844677	0	0	-0.025000023	0.039102152	-0.033309337	0.9844677	-1.7798116e-13	2.1548256e-15	2.094022e-18	-1.7565005e-13	0.07819906	-0.06661421	0.9689353	5.2463924e-06	-4.469184e-06	1
0	0.040818997	-0.03476262	0.9831185	0	0	-0.029999973	0.040818997	-0.03476262	0.9831185	-1.7797574e-13	2.1492603e-15	2.2020201e-18	-1.7561553e-13	0.08163251	-0.06952058	0.96623695	5.4767806e-06	-4.664207e-06	1
0	0.044507407	-0.03788032	0.98002124	0	0	-0.035000023	0.0445074	-0.03788032	0.9800213	-1.779634e-13	2.1366133e-15	2.4255157e-18	-1.7558158e-13	0.08900883	-0.07575557	0.9600425	5.9717318e-06	-5.082583e-06	1
0	0.05071574	-0.043110974	0.9741745	0	0	-0.039999973	0.050715737	-0.043110974	0.9741745	-1.779405e-13	2.1132333e-15	2.775326e-18	-1.7554869e-13	0.10142467	-0.086216174	0.9483491	6.8048557e-06	-5.784524e-06	1
0	-0.003374215	0.00076486263	0.27080426	0	0	-0.045000043	-0.0033742147	0.00076486263	0.27080426	-1.776972e-13	1.8614544e-15	-3.9122586e-17	-1.7578861e-13	-0.0067479764	0.0015296227	-0.4583915	-4.530058e-07	1.0271166e-07	1
0	-0.002879834	0.000455506	0.2516761	0	0	-0.050000045	-0.002879834	0.000455506	0.2516761	-1.7771708e-13	1.8815691e-15	-3.3150133e-17	-1.7577958e-13	-0.0057592816	0.00091095094	-0.49664775	-3.8665775e-07	6.118492e-08	1
0	-0.0026125398	0.00014855902	0.23632565	0	0	-0.05499994	-0.0026125396	0.00014855903	0.23632565	-1.7773349e-13	1.8983148e-15	-2.7883206e-17	-1.7577106e-13	-0.005224729	0.000297098	-0.52734876	-3.5079037e-07	1.9977263e-08	1
0	-0.002370113	-0.00015411235	0.2236639	0	0	-0.059999947	-0.002370113	-0.00015411233	0.2236639	-1.7774733e-13	1.9124628e-15	-2.3176032e-17	-1.7576304e-13	-0.004739908	-0.00030820392	-0.55267227	-3.182584e-07	-2.0658472e-08	1
0	-0.0021328493	-0.0004932883	0.21234445	0	0	-0.065000035	-0.0021328493	-0.0004932883	0.21234445	-1.7776e-13	1.9254666e-15	-1.8718176e-17	-1.7575557e-13	-0.004265412	-0.0009865103	-0.57531106	-2.864167e-07	-6.6198226e-08	1
