# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.002484775	-0.0023610443	0.99923825	0	0	0.009999993	0.002484775	-0.0023610443	0.99923813	-1.7814783e-13	2.2179945e-15	7.3252783e-19	-1.7599984e-13	0.0049692164	-0.0047217715	0.99847627	3.3336448e-07	-3.167653e-07	1
0	0.002674298	-0.0025429484	0.999176	0	0	0.0049999966	0.0026742977	-0.0025429484	0.9991761	-1.781476e-13	2.2177226e-15	7.5806947e-19	-1.759645e-13	0.0053482363	-0.005085556	0.99835205	3.5880947e-07	-3.411873e-07	1
0	0.0028956113	-0.0027557812	0.9991037	0	0	-9.887924e-17	0.0028956118	-0.0027557812	0.9991037	-1.7814732e-13	2.2174063e-15	7.8606353e-19	-1.7592914e-13	0.0057908352	-0.0055111926	0.99820733	3.885226e-07	-3.6976178e-07	1
0	0.0031547528	-0.0030052224	0.99901855	0	0	-0.0049999966	0.003154753	-0.0030052227	0.99901855	-1.7814697e-13	2.2170325e-15	8.1696105e-19	-1.7589378e-13	0.0063090827	-0.006010042	0.998037	4.2331445e-07	-4.0325116e-07	1
0	0.0034663724	-0.003305871	0.9989164	0	0	-0.009999993	0.0034663724	-0.003305871	0.99891645	-1.7814656e-13	2.2165855e-15	8.513685e-19	-1.7585842e-13	0.0069322796	-0.006611298	0.9978328	4.6515197e-07	-4.4361553e-07	1
0	0.0038471646	-0.003674	0.9987919	0	0	-0.014999987	0.0038471646	-0.003674	0.9987919	-1.7814605e-13	2.2160396e-15	8.901056e-19	-1.7582306e-13	0.0076938123	-0.007347507	0.9975837	5.162763e-07	-4.930397e-07	1
0	0.00431868	-0.004130875	0.998637	0	0	-0.019999987	0.00431868	-0.0041308748	0.998637	-1.7814538e-13	2.215361e-15	9.342415e-19	-1.7578773e-13	0.00863678	-0.008261195	0.997274	5.7958107e-07	-5.543785e-07	1
0	0.0049283607	-0.0047235964	0.9984379	0	0	-0.025000023	0.00492836	-0.0047235964	0.9984379	-1.7814453e-13	2.2144884e-15	9.854379e-19	-1.7575238e-13	0.009856059	-0.009446559	0.9968759	6.614356e-07	-6.3395595e-07	1
0	0.005735045	-0.0055102715	0.9981737	0	0	-0.029999973	0.0057350453	-0.005510272	0.9981737	-1.7814338e-13	2.2133308e-15	1.0461018e-18	-1.7571705e-13	0.011469321	-0.011019804	0.9963475	7.697395e-07	-7.3957307e-07	1
0	0.006865127	-0.006616735	0.9978042	0	0	-0.035000023	0.006865128	-0.006616735	0.9978042	-1.7814172e-13	2.2117117e-15	1.1202955e-18	-1.7568173e-13	0.013729333	-0.013232581	0.9956084	9.214619e-07	-8.881241e-07	1
0	0.008563031	-0.00828653	0.9972487	0	0	-0.039999973	0.008563031	-0.00828653	0.99724865	-1.7813927e-13	2.2092792e-15	1.2154232e-18	-1.7564644e-13	0.017124914	-0.016571946	0.99449736	1.1494184e-06	-1.1123063e-06	1
0	0.011410088	-0.011100144	0.9963118	0	0	-0.045000043	0.011410088	-0.011100145	0.9963118	-1.7813503e-13	2.2051868e-15	1.3472441e-18	-1.7561115e-13	0.022818644	-0.022198802	0.99262357	1.5316564e-06	-1.4900544e-06	1
0	0.017154127	-0.016802302	0.99435806	0	0	-0.050000045	0.017154127	-0.016802302	0.994358	-1.7812607e-13	2.196691e-15	1.5608995e-18	-1.7557592e-13	0.034305952	-0.033602346	0.9887161	2.3028317e-06	-2.2556071e-06	1
0	0.03172905	-0.031196026	0.9883268	0	0	-0.05499994	0.03172905	-0.031196024	0.98832685	-1.7809854e-13	2.170919e-15	2.0552973e-18	-1.7554083e-13	0.06345384	-0.06238786	0.9766535	4.259582e-06	-4.1880367e-06	1
