# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.0033905283	-0.0031766407	0.9990103	0	0	-0.079999946	0.0033905283	-0.0031766412	0.9990104	-1.7804099e-13	1.7957653e-15	7.4640586e-19	-1.7573539e-13	0.006780602	-0.006352856	0.9980207	4.5470014e-07	-4.2601698e-07	1
0	0.0037533287	-0.0035129993	0.9989003	0	0	-0.08500003	0.0037533287	-0.0035129993	0.99890035	-1.7804058e-13	1.7953746e-15	7.791756e-19	-1.7570358e-13	0.0075061535	-0.0070255282	0.9978006	5.033776e-07	-4.7114693e-07	1
0	0.004206894	-0.0039325063	0.99876356	0	0	-0.090000086	0.004206894	-0.0039325063	0.9987637	-1.7804005e-13	1.7948895e-15	8.1647074e-19	-1.7567175e-13	0.008413224	-0.007864486	0.99752724	5.642331e-07	-5.274332e-07	1
0	0.0047834767	-0.004463969	0.9985898	0	0	-0.09500003	0.004783477	-0.004463969	0.9985898	-1.7803937e-13	1.7942722e-15	8.596274e-19	-1.7563994e-13	0.009566312	-0.00892734	0.9971795	6.415939e-07	-5.987406e-07	1
0	0.005551074	-0.005168302	0.9983599	0	0	-0.10000009	0.005551074	-0.005168302	0.99836	-1.7803847e-13	1.7934559e-15	9.107002e-19	-1.7560813e-13	0.011101403	-0.01033591	0.99671984	7.4458313e-07	-6.932422e-07	1
0	0.0066256113	-0.006147607	0.9980405	0	0	-0.10499983	0.006625611	-0.006147607	0.9980405	-1.7803718e-13	1.7923224e-15	9.731382e-19	-1.7557634e-13	0.013250333	-0.012294389	0.9960811	8.8875424e-07	-8.246371e-07	1
0	0.008259503	-0.007620872	0.9975614	0	0	-0.10999988	0.008259504	-0.007620871	0.9975614	-1.7803524e-13	1.790623e-15	1.0533987e-18	-1.7554456e-13	0.0165179	-0.015240721	0.9951228	1.1079736e-06	-1.0223065e-06	1
0	0.011033147	-0.010078347	0.99675024	0	0	-0.11499984	0.011033147	-0.010078347	0.9967501	-1.780319e-13	1.7877518e-15	1.1658076e-18	-1.755128e-13	0.022064814	-0.02015534	0.99350023	1.4801105e-06	-1.3520258e-06	1
0	0.017915744	-0.015882535	0.9947746	0	0	-0.11999989	0.017915744	-0.015882535	0.99477446	-1.7802368e-13	1.7808067e-15	1.3702621e-18	-1.7548108e-13	0.035829086	-0.03176294	0.98954904	2.4035264e-06	-2.1307621e-06	1
0	0.021788847	-0.019180756	0.99303365	0	0	-0.125	0.021788847	-0.019180754	0.99303365	-1.7801647e-13	1.7747552e-15	1.5662787e-18	-1.7544943e-13	0.043574773	-0.038358934	0.98606724	2.9231517e-06	-2.5732668e-06	1
0	0.022582535	-0.01985756	0.9926208	0	0	-0.13000007	0.022582537	-0.01985756	0.9926208	-1.7801478e-13	1.7733302e-15	1.6224451e-18	-1.7541781e-13	0.04516205	-0.039712448	0.98524165	3.029638e-06	-2.6640723e-06	1
